Freq.	S11(v1)	S21(v1)	S12(v1)	S22(v1)
2.04504504504504e+09	(-2.51034428518092e-01dB,1.53706003302167e+02°)	(-1.25063925776967e+01dB,1.55217548111823e+02°)	(-1.25063925776967e+01dB,1.55217548111823e+02°)	(-2.50991351389257e-01dB,-2.32696365329075e+01°)
2.04904904904905e+09	(-2.53950157797271e-01dB,1.53609850915267e+02°)	(-1.24576756509016e+01dB,1.55124354967825e+02°)	(-1.24576756509016e+01dB,1.55124354967825e+02°)	(-2.53907030940609e-01dB,-2.33598704308070e+01°)
2.05305305305305e+09	(-2.56899014097025e-01dB,1.53513293932168e+02°)	(-1.24089875414934e+01dB,1.55030757212075e+02°)	(-1.24089875414934e+01dB,1.55030757212075e+02°)	(-2.56855837211532e-01dB,-2.34505089409620e+01°)
2.05705705705706e+09	(-2.59881389783116e-01dB,1.53416329666207e+02°)	(-1.23603280232875e+01dB,1.54936752157888e+02°)	(-1.23603280232875e+01dB,1.54936752157888e+02°)	(-2.59838162565344e-01dB,-2.35415547500479e+01°)
2.06106106106106e+09	(-2.62897682279596e-01dB,1.53318955411919e+02°)	(-1.23116968735954e+01dB,1.54842337099773e+02°)	(-1.23116968735954e+01dB,1.54842337099773e+02°)	(-2.62854404423611e-01dB,-2.36330105635442e+01°)
2.06506506506506e+09	(-2.65948294139700e-01dB,1.53221168444928e+02°)	(-1.22630938732498e+01dB,1.54747509313328e+02°)	(-1.22630938732498e+01dB,1.54747509313328e+02°)	(-2.65904965337060e-01dB,-2.37248791058401e+01°)
2.06906906906907e+09	(-2.69033633117803e-01dB,1.53122966021845e+02°)	(-1.22145188066309e+01dB,1.54652266055138e+02°)	(-1.22145188066309e+01dB,1.54652266055138e+02°)	(-2.68990253057543e-01dB,-2.38171631203398e+01°)
2.07307307307307e+09	(-2.72154112242436e-01dB,1.53024345380156e+02°)	(-1.21659714616924e+01dB,1.54556604562665e+02°)	(-1.21659714616924e+01dB,1.54556604562665e+02°)	(-2.72110680611020e-01dB,-2.39098653695680e+01°)
2.07707707707708e+09	(-2.75310149890400e-01dB,1.52925303738126e+02°)	(-1.21174516299890e+01dB,1.54460522054146e+02°)	(-1.21174516299890e+01dB,1.54460522054146e+02°)	(-2.75266666371691e-01dB,-2.40029886352737e+01°)
2.08108108108108e+09	(-2.78502169861945e-01dB,1.52825838294690e+02°)	(-1.20689591067045e+01dB,1.54364015728490e+02°)	(-1.20689591067045e+01dB,1.54364015728490e+02°)	(-2.78458634137204e-01dB,-2.40965357185342e+01°)
2.08508508508508e+09	(-2.81730601457101e-01dB,1.52725946229353e+02°)	(-1.20204936906802e+01dB,1.54267082765172e+02°)	(-1.20204936906802e+01dB,1.54267082765172e+02°)	(-2.81687013204919e-01dB,-2.41905094398576e+01°)
2.08908908908909e+09	(-2.84995879553110e-01dB,1.52625624702085e+02°)	(-1.19720551844445e+01dB,1.54169720324136e+02°)	(-1.19720551844445e+01dB,1.54169720324136e+02°)	(-2.84952238449405e-01dB,-2.42849126392855e+01°)
2.09309309309309e+09	(-2.88298444683035e-01dB,1.52524870853221e+02°)	(-1.19236433942429e+01dB,1.54071925545689e+02°)	(-1.19236433942429e+01dB,1.54071925545689e+02°)	(-2.88254750401014e-01dB,-2.43797481764940e+01°)
2.09709709709710e+09	(-2.91638743115493e-01dB,1.52423681803363e+02°)	(-1.18752581300692e+01dB,1.53973695550403e+02°)	(-1.18752581300692e+01dB,1.53973695550403e+02°)	(-2.91594995325617e-01dB,-2.44750189308943e+01°)
2.10110110110110e+09	(-2.95017226935622e-01dB,1.52322054653274e+02°)	(-1.18268992056964e+01dB,1.53875027439013e+02°)	(-1.18268992056964e+01dB,1.53875027439013e+02°)	(-2.94973425305570e-01dB,-2.45707278017324e+01°)
2.10510510510510e+09	(-2.98434354127199e-01dB,1.52219986483788e+02°)	(-1.17785664387098e+01dB,1.53775918292322e+02°)	(-1.17785664387098e+01dB,1.53775918292322e+02°)	(-2.98390498321855e-01dB,-2.46668777081873e+01°)
2.10910910910911e+09	(-3.01890588656008e-01dB,1.52117474355704e+02°)	(-1.17302596505397e+01dB,1.53676365171099e+02°)	(-1.17302596505397e+01dB,1.53676365171099e+02°)	(-3.01846678337410e-01dB,-2.47634715894692e+01°)
2.11311311311311e+09	(-3.05386400554433e-01dB,1.52014515309695e+02°)	(-1.16819786664951e+01dB,1.53576365115988e+02°)	(-1.16819786664951e+01dB,1.53576365115988e+02°)	(-3.05342435381747e-01dB,-2.48605124049159e+01°)
2.11711711711712e+09	(-3.08922266007307e-01dB,1.51911106366211e+02°)	(-1.16337233157991e+01dB,1.53475915147406e+02°)	(-1.16337233157991e+01dB,1.53475915147406e+02°)	(-3.08878245636787e-01dB,-2.49580031340876e+01°)
2.12112112112112e+09	(-3.12498667439022e-01dB,1.51807244525384e+02°)	(-1.15854934316232e+01dB,1.53375012265455e+02°)	(-1.15854934316232e+01dB,1.53375012265455e+02°)	(-3.12454591523991e-01dB,-2.50559467768620e+01°)
2.12512512512512e+09	(-3.16116093601959e-01dB,1.51702926766936e+02°)	(-1.15372888511246e+01dB,1.53273653449823e+02°)	(-1.15372888511246e+01dB,1.53273653449823e+02°)	(-3.16071961792766e-01dB,-2.51543463535266e+01°)
2.12912912912913e+09	(-3.19775039666194e-01dB,1.51598150050087e+02°)	(-1.14891094154823e+01dB,1.53171835659698e+02°)	(-1.14891094154823e+01dB,1.53171835659698e+02°)	(-3.19730851610168e-01dB,-2.52532049048706e+01°)
2.13313313313313e+09	(-3.23476007310562e-01dB,1.51492911313465e+02°)	(-1.14409549699355e+01dB,1.53069555833676e+02°)	(-1.14409549699355e+01dB,1.53069555833676e+02°)	(-3.23431762651997e-01dB,-2.53525254922751e+01°)
2.13713713713714e+09	(-3.27219504815055e-01dB,1.51387207475015e+02°)	(-1.13928253638218e+01dB,1.52966810889668e+02°)	(-1.13928253638218e+01dB,1.52966810889668e+02°)	(-3.27175203195163e-01dB,-2.54523111978018e+01°)
2.14114114114114e+09	(-3.31006047154598e-01dB,1.51281035431918e+02°)	(-1.13447204506170e+01dB,1.52863597724821e+02°)	(-1.13447204506170e+01dB,1.52863597724821e+02°)	(-3.30961688211469e-01dB,-2.55525651242806e+01°)
2.14514514514514e+09	(-3.34836156094201e-01dB,1.51174392060496e+02°)	(-1.12966400879749e+01dB,1.52759913215422e+02°)	(-1.12966400879749e+01dB,1.52759913215422e+02°)	(-3.34791739462780e-01dB,-2.56532903953949e+01°)
2.14914914914915e+09	(-3.38710360285548e-01dB,1.51067274216137e+02°)	(-1.12485841377687e+01dB,1.52655754216825e+02°)	(-1.12485841377687e+01dB,1.52655754216825e+02°)	(-3.38665885597574e-01dB,-2.57544901557656e+01°)
2.15315315315315e+09	(-3.42629195364978e-01dB,1.50959678733206e+02°)	(-1.12005524661326e+01dB,1.52551117563358e+02°)	(-1.12005524661326e+01dB,1.52551117563358e+02°)	(-3.42584662248975e-01dB,-2.58561675710340e+01°)
2.15715715715716e+09	(-3.46593204052965e-01dB,1.50851602424969e+02°)	(-1.11525449435049e+01dB,1.52446000068252e+02°)	(-1.11525449435049e+01dB,1.52446000068252e+02°)	(-3.46548612134179e-01dB,-2.59583258279416e+01°)
2.16116116116116e+09	(-3.50602936255023e-01dB,1.50743042083512e+02°)	(-1.11045614446713e+01dB,1.52340398523556e+02°)	(-1.11045614446713e+01dB,1.52340398523556e+02°)	(-3.50558285155396e-01dB,-2.60609681344089e+01°)
2.16516516516516e+09	(-3.54658949164135e-01dB,1.50633994479664e+02°)	(-1.10566018488095e+01dB,1.52234309700063e+02°)	(-1.10566018488095e+01dB,1.52234309700063e+02°)	(-3.54614238502257e-01dB,-2.61640977196122e+01°)
2.16916916916917e+09	(-3.58761807364698e-01dB,1.50524456362924e+02°)	(-1.10086660395345e+01dB,1.52127730347234e+02°)	(-1.10086660395345e+01dB,1.52127730347234e+02°)	(-3.58717036755777e-01dB,-2.62677178340580e+01°)
2.17317317317317e+09	(-3.62912082937988e-01dB,1.50414424461390e+02°)	(-1.09607539049447e+01dB,1.52020657193127e+02°)	(-1.09607539049447e+01dB,1.52020657193127e+02°)	(-3.62867251993803e-01dB,-2.63718317496553e+01°)
2.17717717717718e+09	(-3.67110355569205e-01dB,1.50303895481684e+02°)	(-1.09128653376694e+01dB,1.51913086944328e+02°)	(-1.09128653376694e+01dB,1.51913086944328e+02°)	(-3.67065463898059e-01dB,-2.64764427597862e+01°)
2.18118118118118e+09	(-3.71357212656087e-01dB,1.50192866108887e+02°)	(-1.08650002349160e+01dB,1.51805016285877e+02°)	(-1.08650002349160e+01dB,1.51805016285877e+02°)	(-3.71312259862774e-01dB,-2.65815541793733e+01°)
2.18518518518518e+09	(-3.75653249419139e-01dB,1.50081333006475e+02°)	(-1.08171584985196e+01dB,1.51696441881212e+02°)	(-1.08171584985196e+01dB,1.51696441881212e+02°)	(-3.75608235104893e-01dB,-2.66871693449456e+01°)
2.18918918918919e+09	(-3.79999069013484e-01dB,1.49969292816255e+02°)	(-1.07693400349927e+01dB,1.51587360372096e+02°)	(-1.07693400349927e+01dB,1.51587360372096e+02°)	(-3.79953992775942e-01dB,-2.67932916147010e+01°)
2.19319319319319e+09	(-3.84395282642374e-01dB,1.49856742158301e+02°)	(-1.07215447555754e+01dB,1.51477768378567e+02°)	(-1.07215447555754e+01dB,1.51477768378567e+02°)	(-3.84350144075529e-01dB,-2.68999243685673e+01°)
2.19719719719720e+09	(-3.88842509672368e-01dB,1.49743677630902e+02°)	(-1.06737725762876e+01dB,1.51367662498869e+02°)	(-1.06737725762876e+01dB,1.51367662498869e+02°)	(-3.88797308366526e-01dB,-2.70070710082592e+01°)
2.20120120120120e+09	(-3.93341377750236e-01dB,1.49630095810503e+02°)	(-1.06260234179812e+01dB,1.51257039309407e+02°)	(-1.06260234179812e+01dB,1.51257039309407e+02°)	(-3.93296113291964e-01dB,-2.71147349573338e+01°)
2.20520520520520e+09	(-3.97892522921527e-01dB,1.49515993251657e+02°)	(-1.05782972063938e+01dB,1.51145895364690e+02°)	(-1.05782972063938e+01dB,1.51145895364690e+02°)	(-3.97847194893612e-01dB,-2.72229196612420e+01°)
2.20920920920921e+09	(-4.02496589750982e-01dB,1.49401366486969e+02°)	(-1.05305938722030e+01dB,1.51034227197281e+02°)	(-1.05305938722030e+01dB,1.51034227197281e+02°)	(-4.02451197732388e-01dB,-2.73316285873782e+01°)
2.21321321321321e+09	(-4.07154231444614e-01dB,1.49286212027058e+02°)	(-1.04829133510821e+01dB,1.50922031317755e+02°)	(-1.04829133510821e+01dB,1.50922031317755e+02°)	(-4.07108775010422e-01dB,-2.74408652251254e+01°)
2.21721721721722e+09	(-4.11866109973679e-01dB,1.49170526360512e+02°)	(-1.04352555837558e+01dB,1.50809304214654e+02°)	(-1.04352555837558e+01dB,1.50809304214654e+02°)	(-4.11820588695054e-01dB,-2.75506330858981e+01°)
2.22122122122122e+09	(-4.16632896200416e-01dB,1.49054305953844e+02°)	(-1.03876205160583e+01dB,1.50696042354449e+02°)	(-1.03876205160583e+01dB,1.50696042354449e+02°)	(-4.16587309644542e-01dB,-2.76609357031820e+01°)
2.22522522522522e+09	(-4.21455270005666e-01dB,1.48937547251462e+02°)	(-1.03400080989912e+01dB,1.50582242181501e+02°)	(-1.03400080989912e+01dB,1.50582242181501e+02°)	(-4.21409617735708e-01dB,-2.77717766325692e+01°)
2.22922922922923e+09	(-4.26333920418342e-01dB,1.48820246675636e+02°)	(-1.02924182887830e+01dB,1.50467900118032e+02°)	(-1.02924182887830e+01dB,1.50467900118032e+02°)	(-4.26288201993384e-01dB,-2.78831594517907e+01°)
2.23323323323323e+09	(-4.31269545746840e-01dB,1.48702400626465e+02°)	(-1.02448510469491e+01dB,1.50353012564097e+02°)	(-1.02448510469491e+01dB,1.50353012564097e+02°)	(-4.31223760721847e-01dB,-2.79950877607452e+01°)
2.23723723723724e+09	(-4.36262853712348e-01dB,1.48584005481857e+02°)	(-1.01973063403533e+01dB,1.50237575897556e+02°)	(-1.01973063403533e+01dB,1.50237575897556e+02°)	(-4.36217001638106e-01dB,-2.81075651815235e+01°)
2.24124124124124e+09	(-4.41314561584126e-01dB,1.48465057597507e+02°)	(-1.01497841412700e+01dB,1.50121586474055e+02°)	(-1.01497841412700e+01dB,1.50121586474055e+02°)	(-4.41268642007183e-01dB,-2.82205953584290e+01°)
2.24524524524524e+09	(-4.46425396316770e-01dB,1.48345553306879e+02°)	(-1.01022844274477e+01dB,1.50005040627010e+02°)	(-1.01022844274477e+01dB,1.50005040627010e+02°)	(-4.46379408779392e-01dB,-2.83341819579951e+01°)
2.24924924924925e+09	(-4.51596094689489e-01dB,1.48225488921196e+02°)	(-1.00548071821731e+01dB,1.49887934667593e+02°)	(-1.00548071821731e+01dB,1.49887934667593e+02°)	(-4.51550038729602e-01dB,-2.84483286689970e+01°)
2.25325325325325e+09	(-4.56827403447429e-01dB,1.48104860729428e+02°)	(-1.00073523943368e+01dB,1.49770264884726e+02°)	(-1.00073523943368e+01dB,1.49770264884726e+02°)	(-4.56781278598558e-01dB,-2.85630392024600e+01°)
2.25725725725726e+09	(-4.62120079445042e-01dB,1.47983664998292e+02°)	(-9.95992005849912e+00dB,1.49652027545076e+02°)	(-9.95992005849912e+00dB,1.49652027545076e+02°)	(-4.62073885236261e-01dB,-2.86783172916630e+01°)
2.26126126126126e+09	(-4.67474889791593e-01dB,1.47861897972254e+02°)	(-9.91251017495813e+00dB,1.49533218893054e+02°)	(-9.91251017495813e+00dB,1.49533218893054e+02°)	(-4.67428625747460e-01dB,-2.87941666921375e+01°)
2.26526526526526e+09	(-4.72892611998760e-01dB,1.47739555873529e+02°)	(-9.86512274981784e+00dB,1.49413835150826e+02°)	(-9.86512274981784e+00dB,1.49413835150826e+02°)	(-4.72846277639270e-01dB,-2.89105911816616e+01°)
2.26926926926927e+09	(-4.78374034130399e-01dB,1.47616634902099e+02°)	(-9.81775779505779e+00dB,1.49293872518320e+02°)	(-9.81775779505779e+00dB,1.49293872518320e+02°)	(-4.78327628970910e-01dB,-2.90275945602493e+01°)
2.27327327327327e+09	(-4.83919954954511e-01dB,1.47493131235723e+02°)	(-9.77041532860365e+00dB,1.49173327173242e+02°)	(-9.77041532860366e+00dB,1.49173327173242e+02°)	(-4.83873478505691e-01dB,-2.91451806501345e+01°)
2.27727727727728e+09	(-4.89531184097393e-01dB,1.47369041029964e+02°)	(-9.72309537439900e+00dB,1.49052195271100e+02°)	(-9.72309537439901e+00dB,1.49052195271100e+02°)	(-4.89484635865165e-01dB,-2.92633532957493e+01°)
2.28128128128128e+09	(-4.95208542200077e-01dB,1.47244360418208e+02°)	(-9.67579796247793e+00dB,1.48930472945226e+02°)	(-9.67579796247793e+00dB,1.48930472945226e+02°)	(-4.95161921685540e-01dB,-2.93821163636983e+01°)
2.28528528528528e+09	(-5.00952861077005e-01dB,1.47119085511705e+02°)	(-9.62852312903892e+00dB,1.48808156306814e+02°)	(-9.62852312903893e+00dB,1.48808156306814e+02°)	(-5.00906167776380e-01dB,-2.95014737427256e+01°)
2.28928928928929e+09	(-5.06764983877034e-01dB,1.46993212399600e+02°)	(-9.58127091651984e+00dB,1.48685241444952e+02°)	(-9.58127091651984e+00dB,1.48685241444952e+02°)	(-5.06718217281608e-01dB,-2.96214293436769e+01°)
2.29329329329329e+09	(-5.12645765246796e-01dB,1.46866737148981e+02°)	(-9.53404137367371e+00dB,1.48561724426672e+02°)	(-9.53404137367371e+00dB,1.48561724426672e+02°)	(-5.12598924842838e-01dB,-2.97419870994561e+01°)
2.29729729729730e+09	(-5.18596071496374e-01dB,1.46739655804927e+02°)	(-9.48683455564607e+00dB,1.48437601296994e+02°)	(-9.48683455564608e+00dB,1.48437601296994e+02°)	(-5.18549156765077e-01dB,-2.98631509649744e+01°)
2.30130130130130e+09	(-5.24616780767442e-01dB,1.46611964390565e+02°)	(-9.43965052405306e+00dB,1.48312868078987e+02°)	(-9.43965052405306e+00dB,1.48312868078987e+02°)	(-5.24569791184865e-01dB,-2.99849249170946e+01°)
2.30530530530530e+09	(-5.30708783203814e-01dB,1.46483658907133e+02°)	(-9.39248934706059e+00dB,1.48187520773830e+02°)	(-9.39248934706060e+00dB,1.48187520773830e+02°)	(-5.30661718240788e-01dB,-3.01073129545680e+01°)
2.30930930930931e+09	(-5.36872981124436e-01dB,1.46354735334050e+02°)	(-9.34535109946500e+00dB,1.48061555360879e+02°)	(-9.34535109946500e+00dB,1.48061555360879e+02°)	(-5.36825840246523e-01dB,-3.02303190979649e+01°)
2.31331331331331e+09	(-5.43110289198945e-01dB,1.46225189628990e+02°)	(-9.29823586277426e+00dB,1.47934967797750e+02°)	(-9.29823586277426e+00dB,1.47934967797750e+02°)	(-5.43063071866346e-01dB,-3.03539473895984e+01°)
2.31731731731732e+09	(-5.49421634625672e-01dB,1.46095017727969e+02°)	(-9.25114372529084e+00dB,1.47807754020396e+02°)	(-9.25114372529085e+00dB,1.47807754020396e+02°)	(-5.49374340293160e-01dB,-3.04782018934410e+01°)
2.32132132132132e+09	(-5.55807957312301e-01dB,1.45964215545432e+02°)	(-9.20407478219539e+00dB,1.47679909943198e+02°)	(-9.20407478219540e+00dB,1.47679909943198e+02°)	(-5.55760585429147e-01dB,-3.06030866950334e+01°)
2.32532532532532e+09	(-5.62270210059064e-01dB,1.45832778974355e+02°)	(-9.15702913563153e+00dB,1.47551431459069e+02°)	(-9.15702913563153e+00dB,1.47551431459069e+02°)	(-5.62222760068969e-01dB,-3.07286059013872e+01°)
2.32932932932933e+09	(-5.68809358744609e-01dB,1.45700703886345e+02°)	(-9.11000689479187e+00dB,1.47422314439553e+02°)	(-9.11000689479187e+00dB,1.47422314439553e+02°)	(-5.68761830085614e-01dB,-3.08547636408785e+01°)
2.33333333333333e+09	(-5.75426382514519e-01dB,1.45567986131761e+02°)	(-9.06300817600513e+00dB,1.47292554734943e+02°)	(-9.06300817600513e+00dB,1.47292554734943e+02°)	(-5.75378774618937e-01dB,-3.09815640631344e+01°)
2.33733733733734e+09	(-5.82122273972557e-01dB,1.45434621539831e+02°)	(-9.01603310282435e+00dB,1.47162148174398e+02°)	(-9.01603310282435e+00dB,1.47162148174398e+02°)	(-5.82074586266889e-01dB,-3.11090113389113e+01°)
2.34134134134134e+09	(-5.88898039374611e-01dB,1.45300605918781e+02°)	(-8.96908180611629e+00dB,1.47031090566082e+02°)	(-8.96908180611629e+00dB,1.47031090566082e+02°)	(-5.88850271279472e-01dB,-3.12371096599644e+01°)
2.34534534534534e+09	(-5.95754698825473e-01dB,1.45165935055980e+02°)	(-8.92215442415184e+00dB,1.46899377697291e+02°)	(-8.92215442415184e+00dB,1.46899377697291e+02°)	(-5.95706849755503e-01dB,-3.13658632389098e+01°)
2.34934934934935e+09	(-6.02693286478382e-01dB,1.45030604718079e+02°)	(-8.87525110269763e+00dB,1.46767005334610e+02°)	(-8.87525110269763e+00dB,1.46767005334610e+02°)	(-6.02645355842167e-01dB,-3.14952763090763e+01°)
2.35335335335335e+09	(-6.09714850737441e-01dB,1.44894610651174e+02°)	(-8.82837199510884e+00dB,1.46633969224065e+02°)	(-8.82837199510884e+00dB,1.46633969224065e+02°)	(-6.09666837937425e-01dB,-3.16253531243493e+01°)
2.35735735735736e+09	(-6.16820454462904e-01dB,1.44757948580970e+02°)	(-8.78151726242295e+00dB,1.46500265091287e+02°)	(-8.78151726242295e+00dB,1.46500265091287e+02°)	(-6.16772358895309e-01dB,-3.17560979590052e+01°)
2.36136136136136e+09	(-6.24011175179398e-01dB,1.44620614212953e+02°)	(-8.73468707345485e+00dB,1.46365888641694e+02°)	(-8.73468707345486e+00dB,1.46365888641694e+02°)	(-6.23962996234132e-01dB,-3.18875151075360e+01°)
2.36536536536536e+09	(-6.31288105287099e-01dB,1.44482603232579e+02°)	(-8.68788160489280e+00dB,1.46230835560669e+02°)	(-8.68788160489280e+00dB,1.46230835560669e+02°)	(-6.31239842347659e-01dB,-3.20196088844643e+01°)
2.36936936936937e+09	(-6.38652352275901e-01dB,1.44343911305468e+02°)	(-8.64110104139575e+00dB,1.46095101513755e+02°)	(-8.64110104139575e+00dB,1.46095101513755e+02°)	(-6.38604004719294e-01dB,-3.21523836241486e+01°)
2.37337337337337e+09	(-6.46105038942646e-01dB,1.44204534077608e+02°)	(-8.59434557569153e+00dB,1.45958682146868e+02°)	(-8.59434557569153e+00dB,1.45958682146868e+02°)	(-6.46056606139298e-01dB,-3.22858436805782e+01°)
2.37737737737738e+09	(-6.53647303611388e-01dB,1.44064467175570e+02°)	(-8.54761540867645e+00dB,1.45821573086502e+02°)	(-8.54761540867645e+00dB,1.45821573086502e+02°)	(-6.53598784925036e-01dB,-3.24199934271572e+01°)
2.38138138138138e+09	(-6.61280300356764e-01dB,1.43923706206738e+02°)	(-8.50091074951588e+00dB,1.45683769939963e+02°)	(-8.50091074951588e+00dB,1.45683769939963e+02°)	(-6.61231695144375e-01dB,-3.25548372564780e+01°)
2.38538538538538e+09	(-6.69005199230623e-01dB,1.43782246759542e+02°)	(-8.45423181574555e+00dB,1.45545268295605e+02°)	(-8.45423181574556e+00dB,1.45545268295605e+02°)	(-6.68956506842282e-01dB,-3.26903795800842e+01°)
2.38938938938939e+09	(-6.76823186491668e-01dB,1.43640084403710e+02°)	(-8.40757883337476e+00dB,1.45406063723077e+02°)	(-8.40757883337476e+00dB,1.45406063723077e+02°)	(-6.76774406270497e-01dB,-3.28266248282212e+01°)
2.39339339339339e+09	(-6.84735464838495e-01dB,1.43497214690528e+02°)	(-8.36095203698985e+00dB,1.45266151773583e+02°)	(-8.36095203698985e+00dB,1.45266151773583e+02°)	(-6.84686596120531e-01dB,-3.29635774495761e+01°)
2.39739739739740e+09	(-6.92743253645806e-01dB,1.43353633153111e+02°)	(-8.31435166985925e+00dB,1.45125527980159e+02°)	(-8.31435166985925e+00dB,1.45125527980159e+02°)	(-6.92694295759920e-01dB,-3.31012419110054e+01°)
2.40140140140140e+09	(-7.00847789203988e-01dB,1.43209335306688e+02°)	(-8.26777798403931e+00dB,1.44984187857949e+02°)	(-8.26777798403931e+00dB,1.44984187857949e+02°)	(-7.00798741471756e-01dB,-3.32396226972503e+01°)
2.40540540540540e+09	(-7.09050324961971e-01dB,1.43064316648901e+02°)	(-8.22123124048159e+00dB,1.44842126904513e+02°)	(-8.22123124048160e+00dB,1.44842126904513e+02°)	(-7.09001186697588e-01dB,-3.33787243106395e+01°)
2.40940940940941e+09	(-7.17352131773573e-01dB,1.42918572660111e+02°)	(-8.17471170914076e+00dB,1.44699340600128e+02°)	(-8.17471170914076e+00dB,1.44699340600128e+02°)	(-7.17302902283737e-01dB,-3.35185512707799e+01°)
2.41341341341341e+09	(-7.25754498147240e-01dB,1.42772098803725e+02°)	(-8.12821966908357e+00dB,1.44555824408113e+02°)	(-8.12821966908357e+00dB,1.44555824408113e+02°)	(-7.25705176731036e-01dB,-3.36591081142334e+01°)
2.41741741741742e+09	(-7.34258730499221e-01dB,1.42624890526528e+02°)	(-8.08175540859935e+00dB,1.44411573775167e+02°)	(-8.08175540859935e+00dB,1.44411573775167e+02°)	(-7.34209316448018e-01dB,-3.38003993941807e+01°)
2.42142142142142e+09	(-7.42866153410352e-01dB,1.42476943259036e+02°)	(-8.03531922531081e+00dB,1.44266584131718e+02°)	(-8.03531922531081e+00dB,1.44266584131718e+02°)	(-7.42816646007681e-01dB,-3.39424296800717e+01°)
2.42542542542542e+09	(-7.51578109886321e-01dB,1.42328252415859e+02°)	(-7.98891142628643e+00dB,1.44120850892286e+02°)	(-7.98891142628643e+00dB,1.44120850892286e+02°)	(-7.51528508407761e-01dB,-3.40852035572610e+01°)
2.42942942942943e+09	(-7.60395961621587e-01dB,1.42178813396081e+02°)	(-7.94253232815349e+00dB,1.43974369455863e+02°)	(-7.94253232815349e+00dB,1.43974369455863e+02°)	(-7.60346265334644e-01dB,-3.42287256266301e+01°)
2.43343343343343e+09	(-7.69321089266953e-01dB,1.42028621583646e+02°)	(-7.89618225721208e+00dB,1.43827135206302e+02°)	(-7.89618225721208e+00dB,1.43827135206302e+02°)	(-7.69271297430941e-01dB,-3.43730005041943e+01°)
2.43743743743744e+09	(-7.78354892700786e-01dB,1.41877672347777e+02°)	(-7.84986154955035e+00dB,1.43679143512732e+02°)	(-7.84986154955035e+00dB,1.43679143512732e+02°)	(-7.78305004566697e-01dB,-3.45180328206947e+01°)
2.44144144144144e+09	(-7.87498791304048e-01dB,1.41725961043389e+02°)	(-7.80357055116024e+00dB,1.43530389729974e+02°)	(-7.80357055116023e+00dB,1.43530389729974e+02°)	(-7.87448806114443e-01dB,-3.46638272211753e+01°)
2.44544544544544e+09	(-7.96754224239026e-01dB,1.41573483011535e+02°)	(-7.75730961805462e+00dB,1.43380869198983e+02°)	(-7.75730961805462e+00dB,1.43380869198983e+02°)	(-7.96704141227880e-01dB,-3.48103883645432e+01°)
2.44944944944945e+09	(-8.06122650731992e-01dB,1.41420233579855e+02°)	(-7.71107911638474e+00dB,1.43230577247302e+02°)	(-7.71107911638474e+00dB,1.43230577247302e+02°)	(-8.06072469124590e-01dB,-3.49577209231151e+01°)
2.45345345345345e+09	(-8.15605550359640e-01dB,1.41266208063053e+02°)	(-7.66487942255914e+00dB,1.43079509189537e+02°)	(-7.66487942255913e+00dB,1.43079509189537e+02°)	(-8.15555269372427e-01dB,-3.51058295821449e+01°)
2.45745745745746e+09	(-8.25204423339521e-01dB,1.41111401763380e+02°)	(-7.61871092336290e+00dB,1.42927660327837e+02°)	(-7.61871092336290e+00dB,1.42927660327837e+02°)	(-8.25154042179971e-01dB,-3.52547190393361e+01°)
2.46146146146146e+09	(-8.34920790824397e-01dB,1.40955809971143e+02°)	(-7.57257401607811e+00dB,1.42775025952408e+02°)	(-7.57257401607811e+00dB,1.42775025952408e+02°)	(-8.34870308690869e-01dB,-3.54043940043368e+01°)
2.46546546546546e+09	(-8.44756195200651e-01dB,1.40799427965224e+02°)	(-7.52646910860472e+00dB,1.42621601342028e+02°)	(-7.52646910860472e+00dB,1.42621601342028e+02°)	(-8.44705611282262e-01dB,-3.55548591982174e+01°)
2.46946946946947e+09	(-8.54712200390715e-01dB,1.40642251013623e+02°)	(-7.48039661958260e+00dB,1.42467381764592e+02°)	(-7.48039661958260e+00dB,1.42467381764592e+02°)	(-8.54661513867187e-01dB,-3.57061193529301e+01°)
